course_id,course_name,platform,category,sub_category,instructor,duration_hours,price_inr,rating,reviews,level,language,skills,description,certificate,popularity,prerequisites,completion_rate
C100858,PHP Complete Bootcamp 58,Udemy,Programming,PHP,Instructor_460,67,399,4.5,197979,Advanced,Spanish,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,423128,Basic Programming,46.2
C100859,PHP Complete Bootcamp 59,Khan Academy,Programming,PHP,Instructor_74,46,699,4.9,111947,Advanced,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,220491,None,36.4
C100860,PHP Complete Bootcamp 60,edX,Programming,PHP,Instructor_478,25,399,5.0,150589,Advanced,Spanish,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,16973,None,47.1
C100861,PHP Complete Bootcamp 61,FutureLearn,Programming,PHP,Instructor_208,7,399,4.4,187195,Intermediate,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,42113,None,72.1
C100862,PHP Complete Bootcamp 62,Coursera,Programming,PHP,Instructor_399,52,399,3.9,135191,Intermediate,Spanish,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,317739,Computer Fundamentals,51.2
C100863,PHP Complete Bootcamp 63,Khan Academy,Programming,PHP,Instructor_154,69,3499,3.6,103309,Beginner,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,56325,Computer Fundamentals,86.6
C100864,PHP Complete Bootcamp 64,Skillshare,Programming,PHP,Instructor_416,52,0,4.1,186632,Advanced,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,324513,Basic Programming,36.0
C100865,PHP Complete Bootcamp 65,FutureLearn,Programming,PHP,Instructor_493,24,1499,4.0,193540,Beginner,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,53217,Mathematics,94.8
C100866,PHP Complete Bootcamp 66,Udemy,Programming,PHP,Instructor_482,79,4999,4.8,7532,Beginner,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,408128,Mathematics,44.4
C100867,PHP Complete Bootcamp 67,Udemy,Programming,PHP,Instructor_7,68,3499,4.4,180239,Intermediate,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,114412,Mathematics,46.7
C100868,PHP Complete Bootcamp 68,LinkedIn Learning,Programming,PHP,Instructor_492,58,3499,4.9,163428,Beginner,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,299864,Mathematics,84.2
C100869,PHP Complete Bootcamp 69,DataCamp,Programming,PHP,Instructor_186,72,4999,4.3,235448,Advanced,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,128789,None,70.5
C100870,PHP Complete Bootcamp 70,Skillshare,Programming,PHP,Instructor_106,7,3499,4.5,88930,Intermediate,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,458283,Mathematics,61.4
C100871,PHP Complete Bootcamp 71,edX,Programming,PHP,Instructor_270,74,2499,3.8,206941,Intermediate,Spanish,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,327913,Mathematics,78.8
C100872,PHP Complete Bootcamp 72,FutureLearn,Programming,PHP,Instructor_68,77,4999,4.5,23851,Beginner,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,448480,Computer Fundamentals,57.8
C100873,PHP Complete Bootcamp 73,Skillshare,Programming,PHP,Instructor_117,77,999,3.9,85184,Beginner,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,398843,Computer Fundamentals,56.0
C100874,PHP Complete Bootcamp 74,LinkedIn Learning,Programming,PHP,Instructor_209,68,4999,4.0,230447,Intermediate,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,417558,Mathematics,66.0
C100875,PHP Complete Bootcamp 75,DataCamp,Programming,PHP,Instructor_500,17,3499,3.8,3443,Advanced,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,238701,Computer Fundamentals,70.0
C100876,PHP Complete Bootcamp 76,Udemy,Programming,PHP,Instructor_54,47,699,4.4,244963,Beginner,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,144190,Computer Fundamentals,58.1
C100877,PHP Complete Bootcamp 77,edX,Programming,PHP,Instructor_71,36,2499,4.0,243607,Intermediate,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,47091,Mathematics,77.8
C100878,PHP Complete Bootcamp 78,LinkedIn Learning,Programming,PHP,Instructor_53,27,999,4.7,13310,Intermediate,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,96112,None,62.9
C100879,PHP Complete Bootcamp 79,Khan Academy,Programming,PHP,Instructor_377,75,699,3.6,35187,Beginner,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,80692,Computer Fundamentals,48.0
C100880,PHP Complete Bootcamp 80,Skillshare,Programming,PHP,Instructor_98,40,4999,4.4,135930,Beginner,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,491992,None,38.1
C100881,PHP Complete Bootcamp 81,DataCamp,Programming,PHP,Instructor_55,19,699,4.1,219951,Beginner,Spanish,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,304895,Computer Fundamentals,96.4
C100882,PHP Complete Bootcamp 82,LinkedIn Learning,Programming,PHP,Instructor_177,15,1499,4.9,16747,Advanced,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,392033,None,72.5
C100883,PHP Complete Bootcamp 83,FutureLearn,Programming,PHP,Instructor_78,12,1499,4.2,32739,Beginner,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,237232,Mathematics,56.5
C100884,PHP Complete Bootcamp 84,LinkedIn Learning,Programming,PHP,Instructor_317,72,3499,3.9,186302,Intermediate,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,177189,None,90.7
C100885,PHP Complete Bootcamp 85,Skillshare,Programming,PHP,Instructor_394,29,999,3.5,179667,Intermediate,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,242375,None,80.3
C100886,PHP Complete Bootcamp 86,LinkedIn Learning,Programming,PHP,Instructor_333,19,4999,4.9,113918,Intermediate,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,277421,Mathematics,41.4
C100887,PHP Complete Bootcamp 87,Udemy,Programming,PHP,Instructor_204,59,0,3.7,247570,Beginner,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,275256,Basic Programming,49.3
C100888,PHP Complete Bootcamp 88,DataCamp,Programming,PHP,Instructor_2,64,0,4.2,159572,Beginner,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,283286,Basic Programming,88.0
C100889,PHP Complete Bootcamp 89,edX,Programming,PHP,Instructor_350,57,399,3.7,31107,Intermediate,Spanish,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,415973,Computer Fundamentals,38.5
C100890,PHP Complete Bootcamp 90,FutureLearn,Programming,PHP,Instructor_401,9,2499,4.3,148978,Beginner,Spanish,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,201071,Mathematics,77.9
C100891,PHP Complete Bootcamp 91,Coursera,Programming,PHP,Instructor_190,22,4999,4.1,202022,Intermediate,Spanish,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,206793,Computer Fundamentals,44.7
C100892,PHP Complete Bootcamp 92,FutureLearn,Programming,PHP,Instructor_258,14,699,4.1,7200,Intermediate,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,153577,Basic Programming,72.0
C100893,PHP Complete Bootcamp 93,DataCamp,Programming,PHP,Instructor_163,5,399,3.9,88463,Advanced,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,120429,Computer Fundamentals,43.6
C100894,PHP Complete Bootcamp 94,LinkedIn Learning,Programming,PHP,Instructor_353,42,699,4.6,163299,Advanced,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,345284,Computer Fundamentals,68.9
C100895,PHP Complete Bootcamp 95,Skillshare,Programming,PHP,Instructor_480,51,2499,4.5,5542,Beginner,French,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,261082,Basic Programming,63.1
C100896,PHP Complete Bootcamp 96,DataCamp,Programming,PHP,Instructor_370,65,2499,3.7,121333,Advanced,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,29551,Mathematics,52.0
C100897,PHP Complete Bootcamp 97,Skillshare,Programming,PHP,Instructor_244,39,399,4.4,97747,Advanced,Hindi,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,68687,Mathematics,49.2
C100898,PHP Complete Bootcamp 98,edX,Programming,PHP,Instructor_258,58,1499,4.4,138485,Beginner,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,59778,Computer Fundamentals,54.5
C100899,PHP Complete Bootcamp 99,edX,Programming,PHP,Instructor_73,57,999,4.0,190715,Advanced,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",No,367700,Basic Programming,64.7
C100900,PHP Complete Bootcamp 100,edX,Programming,PHP,Instructor_453,4,1499,3.7,43585,Beginner,English,"PHP, Programming, Projects, Hands-on","Comprehensive PHP course with practical projects, quizzes, assessments and capstone.",Yes,388977,Mathematics,36.4
C100901,TypeScript Complete Bootcamp 1,Skillshare,Programming,TypeScript,Instructor_407,43,2499,3.5,192183,Beginner,Spanish,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",No,308938,Mathematics,49.0
C100902,TypeScript Complete Bootcamp 2,Khan Academy,Programming,TypeScript,Instructor_187,30,999,5.0,112137,Advanced,French,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",No,163946,Basic Programming,96.9
C100903,TypeScript Complete Bootcamp 3,DataCamp,Programming,TypeScript,Instructor_114,14,3499,3.9,188742,Intermediate,Spanish,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",Yes,482904,Computer Fundamentals,46.4
C100904,TypeScript Complete Bootcamp 4,LinkedIn Learning,Programming,TypeScript,Instructor_270,41,2499,4.7,40820,Beginner,Spanish,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",No,489627,Mathematics,36.0
C100905,TypeScript Complete Bootcamp 5,LinkedIn Learning,Programming,TypeScript,Instructor_405,3,2499,4.2,23989,Beginner,French,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",Yes,422466,Computer Fundamentals,66.1
C100906,TypeScript Complete Bootcamp 6,DataCamp,Programming,TypeScript,Instructor_292,64,4999,4.0,203570,Beginner,French,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",No,4011,None,59.0
C100907,TypeScript Complete Bootcamp 7,LinkedIn Learning,Programming,TypeScript,Instructor_440,57,0,4.6,74459,Advanced,English,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",Yes,190581,Computer Fundamentals,80.3
C100908,TypeScript Complete Bootcamp 8,DataCamp,Programming,TypeScript,Instructor_216,17,999,4.8,230010,Beginner,Hindi,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",No,243429,Mathematics,84.6
C100909,TypeScript Complete Bootcamp 9,DataCamp,Programming,TypeScript,Instructor_220,64,999,5.0,238175,Beginner,Hindi,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",Yes,200820,Mathematics,53.9
C100910,TypeScript Complete Bootcamp 10,FutureLearn,Programming,TypeScript,Instructor_190,65,399,3.9,1303,Intermediate,English,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",Yes,339754,Basic Programming,87.3
C100911,TypeScript Complete Bootcamp 11,Khan Academy,Programming,TypeScript,Instructor_250,51,3499,4.2,246417,Beginner,Spanish,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",No,152364,Mathematics,93.1
C100912,TypeScript Complete Bootcamp 12,edX,Programming,TypeScript,Instructor_211,28,0,3.8,20959,Advanced,Spanish,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",Yes,459264,Computer Fundamentals,91.9
C100913,TypeScript Complete Bootcamp 13,FutureLearn,Programming,TypeScript,Instructor_392,34,399,4.8,168396,Advanced,French,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",Yes,2954,Mathematics,79.3
C100914,TypeScript Complete Bootcamp 14,Skillshare,Programming,TypeScript,Instructor_95,8,0,4.0,68871,Advanced,Spanish,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",Yes,393949,Computer Fundamentals,47.4
C100915,TypeScript Complete Bootcamp 15,Udemy,Programming,TypeScript,Instructor_283,76,3499,4.5,143876,Advanced,French,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",Yes,277410,Computer Fundamentals,73.8
C100916,TypeScript Complete Bootcamp 16,Khan Academy,Programming,TypeScript,Instructor_181,32,3499,4.4,2569,Advanced,Hindi,"TypeScript, Programming, Projects, Hands-on","Comprehensive TypeScript course with practical projects, quizzes, assessments and capstone.",No,301865,Basic Programming,65.3
