user_id,age,country,education,interest,skill_level,preferred_platform,learning_goal,weekly_hours,completed_courses
U01201,26,UK,Student,Mobile,Advanced,Khan Academy,Career Switch,7,25
U01202,29,UK,Student,Cloud,Intermediate,Khan Academy,Career Switch,15,7
U01203,41,Australia,Postgraduate,AI,Beginner,DataCamp,College Project,2,21
U01204,38,USA,Student,AI,Beginner,Skillshare,College Project,27,47
U01205,45,UK,Student,Business,Advanced,Skillshare,Certification,2,49
U01206,42,Canada,Postgraduate,Mobile,Advanced,Udemy,Promotion,23,30
U01207,51,UK,Graduate,Soft Skills,Intermediate,Coursera,Interview Prep,24,17
U01208,23,Australia,Student,Soft Skills,Intermediate,Coursera,Interview Prep,8,21
U01209,19,Australia,Graduate,Web,Beginner,Khan Academy,Interview Prep,29,6
U01210,32,UK,Graduate,Design,Beginner,DataCamp,Upskilling,16,13
U01211,33,India,Graduate,AI,Beginner,DataCamp,Upskilling,11,24
U01212,30,India,Graduate,Cybersecurity,Beginner,Udemy,College Project,12,8
U01213,29,UK,Student,Cybersecurity,Beginner,Skillshare,Upskilling,21,34
U01214,37,USA,Graduate,AI,Advanced,Skillshare,College Project,17,49
U01215,55,India,Postgraduate,Mobile,Beginner,Coursera,Career Switch,21,40
U01216,51,Germany,Graduate,Design,Advanced,edX,Career Switch,24,15
U01217,47,UK,Student,Programming,Advanced,Coursera,Interview Prep,11,40
U01218,22,India,Student,Design,Beginner,Coursera,Certification,13,39
U01219,20,USA,Student,Cybersecurity,Intermediate,edX,Career Switch,4,16
U01220,40,Canada,Student,Design,Intermediate,DataCamp,Career Switch,12,11
U01221,40,UK,Student,Programming,Advanced,FutureLearn,College Project,23,36
U01222,54,Australia,Graduate,Web,Intermediate,Coursera,Career Switch,18,49
U01223,54,Australia,Postgraduate,Design,Beginner,Skillshare,Interview Prep,16,26
U01224,26,India,Student,Cybersecurity,Beginner,DataCamp,College Project,21,29
U01225,33,USA,Student,Mobile,Beginner,Udemy,Certification,26,15
U01226,48,Germany,Student,Data Science,Beginner,Udemy,College Project,10,9
U01227,44,India,Graduate,Web,Beginner,FutureLearn,College Project,6,7
U01228,52,India,Student,Soft Skills,Intermediate,edX,Upskilling,19,1
U01229,39,Canada,Graduate,Programming,Beginner,Udemy,Interview Prep,18,28
U01230,46,USA,Graduate,Business,Beginner,Khan Academy,Promotion,24,31
U01231,29,Australia,Postgraduate,Web,Beginner,DataCamp,Career Switch,9,11
U01232,28,Australia,Postgraduate,Web,Intermediate,LinkedIn Learning,Promotion,16,18
U01233,46,Australia,Postgraduate,Programming,Beginner,Skillshare,Upskilling,22,21
U01234,19,UK,Postgraduate,Web,Advanced,FutureLearn,Certification,7,19
U01235,47,Germany,Postgraduate,Web,Advanced,edX,Certification,10,50
U01236,20,Germany,Graduate,Cloud,Intermediate,Udemy,Upskilling,17,45
U01237,43,USA,Graduate,Soft Skills,Advanced,LinkedIn Learning,Career Switch,7,28
U01238,38,Germany,Postgraduate,Programming,Advanced,Khan Academy,Certification,12,1
U01239,53,USA,Postgraduate,Mobile,Intermediate,edX,Upskilling,27,20
U01240,32,USA,Graduate,Mobile,Beginner,Coursera,Certification,14,44
U01241,32,Australia,Postgraduate,Soft Skills,Advanced,Khan Academy,Certification,17,38
U01242,49,USA,Postgraduate,Data Science,Advanced,Udemy,Promotion,6,43
U01243,19,Australia,Postgraduate,Programming,Intermediate,DataCamp,College Project,29,34
U01244,42,USA,Postgraduate,Mobile,Advanced,Udemy,Upskilling,30,49
U01245,35,UK,Postgraduate,Design,Intermediate,Coursera,Certification,18,29
U01246,24,USA,Postgraduate,Programming,Intermediate,Skillshare,College Project,5,27
U01247,19,Canada,Student,Soft Skills,Beginner,Skillshare,Career Switch,6,17
U01248,32,USA,Postgraduate,Soft Skills,Beginner,DataCamp,Interview Prep,27,42
U01249,49,Canada,Postgraduate,Data Science,Advanced,edX,College Project,18,0
U01250,21,India,Student,Business,Advanced,Udemy,Career Switch,14,40
U01251,54,Australia,Postgraduate,Mobile,Advanced,Khan Academy,Upskilling,19,9
U01252,49,Canada,Student,Business,Intermediate,Udemy,College Project,12,22
U01253,29,UK,Student,Mobile,Intermediate,Udemy,Interview Prep,28,22
U01254,49,UK,Graduate,Data Science,Advanced,Skillshare,Upskilling,17,7
U01255,40,Australia,Postgraduate,Soft Skills,Intermediate,Udemy,College Project,17,36
U01256,28,India,Graduate,Data Science,Intermediate,Skillshare,Upskilling,15,48
U01257,37,Germany,Postgraduate,AI,Beginner,LinkedIn Learning,Upskilling,9,46
U01258,49,Germany,Graduate,Mobile,Beginner,Udemy,Upskilling,8,34
U01259,50,Australia,Student,Data Science,Intermediate,Coursera,Career Switch,15,7
U01260,30,UK,Postgraduate,Design,Beginner,edX,Interview Prep,7,38
U01261,51,Australia,Student,Mobile,Intermediate,LinkedIn Learning,College Project,7,44
U01262,53,Australia,Graduate,AI,Advanced,Coursera,Upskilling,28,13
U01263,55,Canada,Postgraduate,Cloud,Beginner,DataCamp,Upskilling,15,9
U01264,52,Germany,Graduate,Cybersecurity,Beginner,Udemy,Upskilling,25,15
U01265,42,USA,Student,Cybersecurity,Beginner,FutureLearn,Promotion,20,25
U01266,35,Australia,Student,Soft Skills,Beginner,LinkedIn Learning,College Project,17,6
U01267,50,Canada,Graduate,Data Science,Beginner,Khan Academy,Certification,25,18
U01268,46,USA,Student,Mobile,Beginner,LinkedIn Learning,College Project,15,7
U01269,25,Germany,Postgraduate,Cloud,Advanced,Skillshare,Career Switch,15,6
U01270,30,USA,Postgraduate,Business,Advanced,Coursera,College Project,5,45
U01271,53,India,Postgraduate,Programming,Intermediate,Skillshare,Upskilling,26,27
U01272,44,Canada,Graduate,Data Science,Beginner,FutureLearn,Interview Prep,4,7
U01273,37,Australia,Student,Cybersecurity,Intermediate,FutureLearn,Certification,19,19
U01274,37,UK,Student,Data Science,Advanced,FutureLearn,Upskilling,27,5
U01275,38,Canada,Graduate,Cloud,Beginner,DataCamp,College Project,24,22
U01276,26,Australia,Student,AI,Advanced,Skillshare,Promotion,20,36
U01277,29,Germany,Postgraduate,Cloud,Intermediate,Skillshare,College Project,18,17
U01278,52,Germany,Student,Soft Skills,Advanced,DataCamp,Promotion,5,32
U01279,44,UK,Student,Data Science,Advanced,Udemy,Career Switch,22,44
U01280,25,UK,Student,Soft Skills,Intermediate,LinkedIn Learning,College Project,14,45
U01281,33,UK,Student,Programming,Intermediate,Udemy,Career Switch,28,31
U01282,20,Germany,Student,Mobile,Beginner,LinkedIn Learning,Upskilling,11,31
U01283,18,Canada,Graduate,AI,Advanced,Coursera,Promotion,11,37
U01284,54,Germany,Student,Cloud,Advanced,Skillshare,Promotion,27,3
U01285,18,UK,Graduate,Data Science,Intermediate,edX,Upskilling,10,23
U01286,27,USA,Postgraduate,Web,Advanced,edX,Certification,26,0
U01287,29,Australia,Student,Programming,Beginner,edX,Promotion,5,27
U01288,34,UK,Student,Data Science,Intermediate,Udemy,College Project,3,37
U01289,53,USA,Postgraduate,Business,Advanced,Udemy,Career Switch,5,29
U01290,32,India,Student,Cybersecurity,Intermediate,Coursera,Certification,9,25
U01291,44,Germany,Student,AI,Beginner,LinkedIn Learning,Certification,13,21
U01292,28,UK,Student,Cloud,Intermediate,Skillshare,Interview Prep,22,3
U01293,36,USA,Graduate,Mobile,Beginner,edX,College Project,24,43
U01294,26,Germany,Postgraduate,Mobile,Intermediate,Khan Academy,College Project,28,2
U01295,20,Australia,Postgraduate,Programming,Beginner,edX,Certification,4,44
U01296,49,India,Student,Cloud,Beginner,Khan Academy,College Project,27,21
U01297,54,UK,Graduate,Business,Beginner,LinkedIn Learning,Upskilling,15,42
U01298,34,Germany,Graduate,Web,Beginner,Udemy,Certification,7,23
U01299,25,UK,Student,Cybersecurity,Beginner,Khan Academy,Upskilling,22,26
U01300,28,USA,Student,Mobile,Beginner,Khan Academy,College Project,18,45
U01301,54,Canada,Postgraduate,Design,Intermediate,FutureLearn,Promotion,4,28
U01302,25,USA,Postgraduate,Business,Intermediate,Khan Academy,Promotion,19,30
U01303,40,UK,Graduate,Business,Advanced,edX,Certification,24,46
U01304,19,Australia,Graduate,Design,Beginner,Skillshare,Career Switch,11,33
U01305,55,USA,Student,Web,Beginner,Coursera,Career Switch,10,39
U01306,26,Germany,Postgraduate,Design,Beginner,edX,Interview Prep,20,30
U01307,27,Australia,Postgraduate,Web,Beginner,Coursera,Career Switch,17,17
U01308,49,Germany,Graduate,Business,Beginner,edX,Certification,13,35
U01309,40,UK,Postgraduate,Data Science,Advanced,Udemy,Upskilling,22,11
U01310,55,USA,Student,Programming,Beginner,edX,Interview Prep,11,31
U01311,36,Germany,Postgraduate,Design,Advanced,Coursera,College Project,2,4
U01312,47,USA,Student,Soft Skills,Intermediate,Khan Academy,Promotion,13,35
U01313,42,USA,Graduate,Mobile,Beginner,Udemy,College Project,27,10
U01314,32,India,Graduate,Data Science,Beginner,Udemy,Promotion,28,3
U01315,22,Germany,Graduate,Soft Skills,Beginner,Skillshare,Interview Prep,19,21
U01316,44,Canada,Student,Mobile,Intermediate,FutureLearn,Interview Prep,9,50
U01317,37,Germany,Graduate,Web,Intermediate,DataCamp,Promotion,18,49
U01318,28,UK,Postgraduate,Soft Skills,Intermediate,LinkedIn Learning,Promotion,14,6
U01319,54,Germany,Student,Cybersecurity,Advanced,Coursera,Interview Prep,11,21
U01320,27,Canada,Postgraduate,Mobile,Beginner,Coursera,Promotion,28,43
U01321,44,Canada,Student,Cybersecurity,Advanced,FutureLearn,Promotion,3,30
U01322,42,USA,Student,Business,Beginner,DataCamp,Promotion,9,45
U01323,22,Germany,Student,Mobile,Intermediate,FutureLearn,Interview Prep,25,15
U01324,50,USA,Postgraduate,Design,Beginner,DataCamp,Certification,13,14
U01325,38,India,Student,Soft Skills,Advanced,DataCamp,Certification,15,34
U01326,35,Canada,Graduate,Programming,Intermediate,Skillshare,College Project,26,31
U01327,47,USA,Graduate,AI,Beginner,LinkedIn Learning,Certification,9,43
U01328,20,UK,Postgraduate,Cybersecurity,Advanced,FutureLearn,Interview Prep,3,43
U01329,53,Canada,Student,Design,Beginner,Udemy,Certification,30,3
U01330,22,Australia,Student,Business,Beginner,Skillshare,Interview Prep,10,9
U01331,34,USA,Graduate,Programming,Intermediate,Coursera,Promotion,13,21
U01332,34,India,Graduate,Web,Beginner,Skillshare,Certification,21,3
U01333,54,USA,Student,Business,Advanced,FutureLearn,College Project,24,20
U01334,21,Germany,Student,Cybersecurity,Intermediate,LinkedIn Learning,Certification,5,3
U01335,24,Germany,Student,Data Science,Intermediate,LinkedIn Learning,College Project,22,21
U01336,39,Canada,Student,Cloud,Beginner,DataCamp,Career Switch,22,25
U01337,49,Australia,Graduate,Soft Skills,Beginner,edX,Interview Prep,11,16
U01338,38,USA,Graduate,Mobile,Intermediate,Udemy,Career Switch,15,42
U01339,30,Canada,Graduate,Soft Skills,Intermediate,LinkedIn Learning,College Project,30,24
U01340,33,UK,Student,Data Science,Advanced,Coursera,Upskilling,2,22
U01341,36,UK,Postgraduate,Mobile,Intermediate,FutureLearn,Certification,17,21
U01342,53,UK,Student,Cloud,Beginner,DataCamp,Interview Prep,19,37
U01343,21,UK,Postgraduate,AI,Beginner,FutureLearn,Interview Prep,29,48
U01344,34,USA,Student,Soft Skills,Advanced,Khan Academy,Upskilling,18,43
U01345,40,USA,Graduate,Web,Beginner,Skillshare,Career Switch,15,1
U01346,41,Germany,Graduate,Cybersecurity,Intermediate,LinkedIn Learning,Certification,6,41
U01347,33,Australia,Postgraduate,Web,Beginner,DataCamp,Promotion,6,24
U01348,40,Australia,Student,Business,Beginner,Udemy,Promotion,3,46
U01349,29,India,Graduate,Web,Intermediate,LinkedIn Learning,Upskilling,15,28
U01350,31,USA,Postgraduate,Business,Beginner,edX,Promotion,21,34
U01351,45,Australia,Postgraduate,Cloud,Beginner,Udemy,Upskilling,26,25
U01352,20,USA,Graduate,Design,Advanced,edX,Promotion,20,38
U01353,19,Germany,Postgraduate,Data Science,Intermediate,edX,Interview Prep,29,45
U01354,20,Australia,Postgraduate,Web,Beginner,LinkedIn Learning,Certification,26,23
U01355,37,India,Student,Design,Beginner,Khan Academy,College Project,24,34
U01356,46,UK,Student,Cloud,Beginner,FutureLearn,Career Switch,22,6
U01357,55,USA,Postgraduate,Mobile,Beginner,Skillshare,Career Switch,13,23
U01358,53,USA,Graduate,Programming,Beginner,LinkedIn Learning,Career Switch,2,29
U01359,21,India,Graduate,Data Science,Advanced,Udemy,Career Switch,22,30
U01360,31,Australia,Postgraduate,Cybersecurity,Intermediate,Coursera,Promotion,10,4
U01361,21,India,Student,Soft Skills,Intermediate,Khan Academy,Career Switch,21,21
U01362,28,India,Graduate,Web,Beginner,Coursera,College Project,26,47
U01363,31,UK,Student,AI,Advanced,Khan Academy,Upskilling,6,34
U01364,52,Germany,Postgraduate,Web,Beginner,DataCamp,Interview Prep,16,22
U01365,34,USA,Graduate,Design,Advanced,LinkedIn Learning,Career Switch,9,19
U01366,34,UK,Student,AI,Beginner,Khan Academy,Promotion,17,44
U01367,30,USA,Student,Web,Advanced,LinkedIn Learning,Certification,9,47
U01368,44,Australia,Postgraduate,Cybersecurity,Advanced,Udemy,Career Switch,27,41
U01369,52,Australia,Graduate,Web,Intermediate,Udemy,Upskilling,26,49
U01370,55,India,Student,Design,Beginner,Khan Academy,Career Switch,16,5
U01371,48,Canada,Graduate,Mobile,Intermediate,Skillshare,Interview Prep,24,0
U01372,25,UK,Graduate,Soft Skills,Advanced,Coursera,Career Switch,17,50
U01373,43,India,Student,Business,Advanced,FutureLearn,Interview Prep,23,33
U01374,21,UK,Graduate,Data Science,Intermediate,Skillshare,Interview Prep,24,44
U01375,35,Germany,Postgraduate,Cybersecurity,Beginner,Skillshare,Upskilling,15,34
U01376,31,India,Graduate,Mobile,Beginner,DataCamp,Certification,9,35
U01377,22,USA,Graduate,Mobile,Beginner,Khan Academy,College Project,6,0
U01378,51,India,Student,Programming,Intermediate,Skillshare,Interview Prep,20,39
U01379,40,Canada,Postgraduate,AI,Beginner,FutureLearn,Career Switch,23,46
U01380,36,Canada,Graduate,Programming,Advanced,FutureLearn,College Project,23,29
U01381,55,USA,Student,Data Science,Intermediate,DataCamp,Certification,30,8
U01382,37,Germany,Student,Design,Beginner,DataCamp,Career Switch,16,1
U01383,24,UK,Postgraduate,Web,Beginner,LinkedIn Learning,Promotion,24,18
U01384,42,UK,Postgraduate,Business,Advanced,Udemy,Interview Prep,8,8
U01385,30,Australia,Postgraduate,Cybersecurity,Advanced,Coursera,Career Switch,13,40
U01386,43,Germany,Graduate,Data Science,Advanced,Skillshare,Promotion,10,1
U01387,29,Canada,Student,Data Science,Beginner,DataCamp,Certification,5,36
U01388,51,India,Student,Business,Beginner,Coursera,Certification,29,42
U01389,48,Canada,Graduate,Web,Beginner,DataCamp,College Project,27,34
U01390,53,Germany,Postgraduate,Programming,Beginner,edX,Interview Prep,21,25
U01391,51,Australia,Postgraduate,Programming,Beginner,FutureLearn,Career Switch,26,34
U01392,33,Australia,Postgraduate,Programming,Intermediate,LinkedIn Learning,College Project,26,30
U01393,34,UK,Graduate,Cybersecurity,Beginner,Khan Academy,Career Switch,9,2
U01394,26,Australia,Postgraduate,AI,Advanced,Udemy,Certification,15,21
U01395,19,Germany,Graduate,Programming,Advanced,DataCamp,College Project,11,48
U01396,45,India,Graduate,Design,Beginner,DataCamp,Promotion,3,25
U01397,40,USA,Graduate,Business,Advanced,LinkedIn Learning,College Project,21,39
U01398,30,USA,Student,Programming,Intermediate,Udemy,College Project,14,27
U01399,47,UK,Student,Design,Advanced,edX,Career Switch,2,0
U01400,21,USA,Graduate,Cybersecurity,Advanced,edX,Interview Prep,16,38
U01401,52,Australia,Student,Cloud,Beginner,Skillshare,Promotion,5,27
U01402,55,UK,Graduate,Business,Beginner,Khan Academy,Certification,6,41
U01403,23,India,Graduate,Web,Intermediate,edX,Promotion,26,27
U01404,47,Australia,Postgraduate,Business,Advanced,edX,Upskilling,9,5
U01405,25,India,Student,Data Science,Beginner,DataCamp,Certification,9,35
U01406,31,Germany,Graduate,Cloud,Intermediate,Khan Academy,Upskilling,29,25
U01407,45,UK,Student,Cloud,Beginner,Udemy,Upskilling,12,5
U01408,48,India,Postgraduate,AI,Advanced,LinkedIn Learning,College Project,5,5
U01409,26,Canada,Postgraduate,Soft Skills,Intermediate,Skillshare,College Project,17,26
U01410,38,Australia,Student,Cloud,Advanced,edX,Promotion,26,6
U01411,23,USA,Postgraduate,Web,Advanced,Khan Academy,Certification,27,45
U01412,47,Canada,Student,Design,Beginner,LinkedIn Learning,College Project,18,1
U01413,50,USA,Student,AI,Advanced,edX,Career Switch,25,45
U01414,20,USA,Postgraduate,Soft Skills,Intermediate,Skillshare,Promotion,3,30
U01415,49,USA,Graduate,Soft Skills,Beginner,Udemy,Certification,24,43
U01416,46,Germany,Postgraduate,Soft Skills,Intermediate,Khan Academy,Upskilling,4,44
U01417,48,India,Student,Cybersecurity,Intermediate,Udemy,Upskilling,3,3
U01418,32,Australia,Student,Soft Skills,Intermediate,FutureLearn,Career Switch,4,22
U01419,48,India,Graduate,Mobile,Intermediate,edX,Certification,8,38
U01420,52,USA,Graduate,Mobile,Intermediate,Udemy,Certification,22,33
U01421,19,India,Graduate,Cybersecurity,Beginner,edX,Certification,15,10
U01422,44,UK,Postgraduate,Programming,Advanced,Coursera,Certification,24,2
U01423,18,UK,Postgraduate,Mobile,Intermediate,DataCamp,Interview Prep,30,47
U01424,34,USA,Graduate,Business,Intermediate,FutureLearn,Career Switch,13,27
U01425,55,India,Graduate,Programming,Advanced,Coursera,College Project,2,10
U01426,18,USA,Student,Web,Beginner,Coursera,Certification,6,11
U01427,44,USA,Graduate,Soft Skills,Advanced,edX,Promotion,25,26
U01428,30,USA,Graduate,Soft Skills,Beginner,Coursera,Promotion,14,48
U01429,18,Canada,Postgraduate,Programming,Intermediate,FutureLearn,Interview Prep,25,11
U01430,30,Canada,Graduate,Programming,Advanced,Coursera,College Project,11,16
U01431,19,India,Postgraduate,Cloud,Intermediate,Skillshare,Career Switch,21,28
U01432,32,Australia,Postgraduate,Web,Advanced,FutureLearn,Upskilling,27,22
U01433,45,USA,Student,Business,Intermediate,Khan Academy,Upskilling,18,13
U01434,28,Canada,Graduate,Programming,Intermediate,Udemy,Promotion,11,21
U01435,28,Canada,Student,AI,Advanced,Skillshare,Upskilling,27,39
U01436,36,Canada,Student,Business,Intermediate,DataCamp,Interview Prep,20,45
U01437,23,Germany,Postgraduate,Data Science,Beginner,LinkedIn Learning,Interview Prep,22,37
U01438,25,Canada,Graduate,Mobile,Advanced,edX,Career Switch,16,32
U01439,36,Germany,Postgraduate,Cloud,Intermediate,LinkedIn Learning,Promotion,18,20
U01440,47,Australia,Graduate,Design,Intermediate,FutureLearn,Interview Prep,13,48
U01441,36,Germany,Graduate,Cybersecurity,Beginner,DataCamp,Promotion,6,38
U01442,44,UK,Student,Soft Skills,Intermediate,FutureLearn,Upskilling,10,41
U01443,32,USA,Postgraduate,Design,Intermediate,Udemy,Career Switch,16,37
U01444,48,USA,Graduate,Data Science,Intermediate,Khan Academy,College Project,13,40
U01445,26,UK,Graduate,Design,Advanced,Khan Academy,Upskilling,14,35
U01446,32,Australia,Graduate,Design,Beginner,LinkedIn Learning,Career Switch,23,4
U01447,26,India,Graduate,Design,Beginner,DataCamp,College Project,29,11
U01448,18,USA,Student,Design,Beginner,Udemy,Interview Prep,8,46
U01449,19,India,Student,Web,Intermediate,Khan Academy,Promotion,6,22
U01450,41,USA,Graduate,Business,Advanced,Coursera,Career Switch,3,17
U01451,51,Canada,Graduate,Cybersecurity,Beginner,edX,Interview Prep,23,47
U01452,51,Canada,Student,Design,Beginner,FutureLearn,College Project,25,28
U01453,51,India,Graduate,Programming,Advanced,Udemy,Certification,5,33
U01454,52,Canada,Student,Cloud,Advanced,Udemy,Certification,24,20
