course_id,course_name,platform,category,sub_category,instructor,duration_hours,price_inr,rating,reviews,level,language,skills,description,certificate,popularity,prerequisites,completion_rate,combined_features
C101454,Statistics Complete Bootcamp 54,LinkedIn Learning,Data Science,Statistics,Instructor_430,77,3499,4.5,19870,Advanced,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,169007,Mathematics,67.7,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101455,Statistics Complete Bootcamp 55,FutureLearn,Data Science,Statistics,Instructor_135,76,3499,4.2,85090,Advanced,Hindi,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,263297,Computer Fundamentals,60.7,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101456,Statistics Complete Bootcamp 56,LinkedIn Learning,Data Science,Statistics,Instructor_266,62,699,3.8,48182,Intermediate,Hindi,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,130846,Computer Fundamentals,86.8,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Intermediate"
C101457,Statistics Complete Bootcamp 57,FutureLearn,Data Science,Statistics,Instructor_197,48,2499,4.8,160442,Advanced,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,2035,Mathematics,62.7,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101459,Statistics Complete Bootcamp 59,Khan Academy,Data Science,Statistics,Instructor_367,71,999,4.8,153073,Advanced,Hindi,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,239050,Computer Fundamentals,63.0,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101460,Statistics Complete Bootcamp 60,Coursera,Data Science,Statistics,Instructor_396,4,699,4.6,158159,Advanced,French,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,349082,Mathematics,86.7,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101461,Statistics Complete Bootcamp 61,Coursera,Data Science,Statistics,Instructor_215,2,999,5.0,27714,Intermediate,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,494557,Mathematics,60.1,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Intermediate"
C101462,Statistics Complete Bootcamp 62,FutureLearn,Data Science,Statistics,Instructor_134,25,399,3.6,40112,Intermediate,French,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,496640,Basic Programming,53.2,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Intermediate"
C101464,Statistics Complete Bootcamp 64,edX,Data Science,Statistics,Instructor_99,63,699,4.0,32881,Advanced,English,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,80356,Computer Fundamentals,49.4,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101465,Statistics Complete Bootcamp 65,LinkedIn Learning,Data Science,Statistics,Instructor_124,69,2499,4.9,242506,Advanced,Hindi,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,429362,Computer Fundamentals,97.2,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101466,Statistics Complete Bootcamp 66,LinkedIn Learning,Data Science,Statistics,Instructor_186,44,1499,4.4,60843,Advanced,English,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,311042,Mathematics,86.7,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101468,Statistics Complete Bootcamp 68,DataCamp,Data Science,Statistics,Instructor_453,56,1499,4.5,9546,Beginner,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,162158,Basic Programming,59.9,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Beginner"
C101469,Statistics Complete Bootcamp 69,DataCamp,Data Science,Statistics,Instructor_290,64,2499,3.8,208563,Beginner,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,210297,Computer Fundamentals,81.6,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Beginner"
C101470,Statistics Complete Bootcamp 70,Skillshare,Data Science,Statistics,Instructor_407,2,3499,4.1,86489,Advanced,Hindi,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,249950,Computer Fundamentals,68.7,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101471,Statistics Complete Bootcamp 71,FutureLearn,Data Science,Statistics,Instructor_188,28,2499,4.3,184359,Advanced,Hindi,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,394572,Computer Fundamentals,96.1,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101472,Statistics Complete Bootcamp 72,DataCamp,Data Science,Statistics,Instructor_288,45,1499,4.5,133378,Intermediate,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,237389,Computer Fundamentals,86.9,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Intermediate"
C101473,Statistics Complete Bootcamp 73,Udemy,Data Science,Statistics,Instructor_433,63,4999,4.0,80563,Beginner,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,304195,Computer Fundamentals,55.2,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Beginner"
C101475,Statistics Complete Bootcamp 75,Skillshare,Data Science,Statistics,Instructor_170,46,2499,4.6,218193,Intermediate,English,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,25307,Mathematics,44.6,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Intermediate"
C101476,Statistics Complete Bootcamp 76,edX,Data Science,Statistics,Instructor_285,52,1499,3.9,177864,Beginner,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,265092,Mathematics,75.1,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Beginner"
C101477,Statistics Complete Bootcamp 77,Skillshare,Data Science,Statistics,Instructor_184,48,1499,4.7,171603,Intermediate,French,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,183777,Basic Programming,75.5,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Intermediate"
C101478,Statistics Complete Bootcamp 78,Skillshare,Data Science,Statistics,Instructor_460,9,699,3.8,176523,Intermediate,Hindi,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,71426,Basic Programming,86.4,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Intermediate"
C101479,Statistics Complete Bootcamp 79,LinkedIn Learning,Data Science,Statistics,Instructor_280,75,1499,4.8,130238,Beginner,French,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,160604,Computer Fundamentals,83.1,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Beginner"
C101480,Statistics Complete Bootcamp 80,Khan Academy,Data Science,Statistics,Instructor_276,31,1499,3.9,121950,Beginner,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,240432,Computer Fundamentals,64.2,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Beginner"
C101482,Statistics Complete Bootcamp 82,edX,Data Science,Statistics,Instructor_60,4,699,4.8,213729,Intermediate,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,409483,Computer Fundamentals,77.4,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Intermediate"
C101483,Statistics Complete Bootcamp 83,Skillshare,Data Science,Statistics,Instructor_453,13,1499,3.7,25172,Advanced,French,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,218225,Mathematics,57.9,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101484,Statistics Complete Bootcamp 84,Udemy,Data Science,Statistics,Instructor_214,3,2499,4.1,209273,Beginner,Hindi,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",No,395473,Basic Programming,40.6,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Beginner"
C101485,Statistics Complete Bootcamp 85,Udemy,Data Science,Statistics,Instructor_29,80,0,3.8,206832,Advanced,English,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,488475,Computer Fundamentals,61.2,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Advanced"
C101486,Statistics Complete Bootcamp 86,FutureLearn,Data Science,Statistics,Instructor_120,35,2499,4.2,102517,Beginner,Spanish,"Statistics, Data Science, Projects, Hands-on","Comprehensive Statistics course with practical projects, quizzes, assessments and capstone.",Yes,301945,Basic Programming,81.1,"Data Science Statistics Statistics, Data Science, Projects, Hands-on Comprehensive Statistics course with practical projects, quizzes, assessments and capstone. Beginner"
